Source,Target,Type,Id,Label,timeset,Weight
11374,10534,Undirected,325722,,,3
11323,10534,Undirected,241414,,,1
11289,10534,Undirected,232343,,,14
11271,10534,Undirected,306421,,,1
11263,10534,Undirected,306369,,,8
11257,10534,Undirected,326164,,,1
11251,10534,Undirected,310695,,,2
11225,10534,Undirected,302384,,,1
11210,10534,Undirected,265297,,,1
11205,10534,Undirected,274955,,,1
11155,10534,Undirected,263743,,,1
11138,10534,Undirected,270325,,,1
11136,10534,Undirected,270399,,,1
11129,10534,Undirected,382733,,,1
11093,10534,Undirected,361702,,,1
11092,10534,Undirected,267887,,,4
11091,10534,Undirected,324605,,,1
11034,10534,Undirected,348680,,,2
10999,10534,Undirected,382840,,,2
10953,10534,Undirected,294497,,,4
10942,10534,Undirected,275086,,,1
10912,10534,Undirected,265310,,,1
10908,10534,Undirected,353949,,,1
10906,10534,Undirected,263736,,,2
10902,10534,Undirected,326470,,,1
10845,10534,Undirected,251858,,,15
10843,10534,Undirected,232862,,,16
10835,10534,Undirected,380318,,,1
10825,10534,Undirected,270567,,,2
10818,10534,Undirected,345412,,,4
10813,10534,Undirected,344816,,,1
10806,10534,Undirected,270591,,,1
10805,10534,Undirected,270212,,,1
10803,10534,Undirected,270546,,,1
10801,10534,Undirected,269900,,,2
10800,10534,Undirected,270680,,,1
10774,10534,Undirected,270366,,,7
10771,10534,Undirected,225460,,,3
10748,10534,Undirected,270504,,,1
10747,10534,Undirected,243506,,,15
10706,10534,Undirected,380287,,,1
10704,10534,Undirected,296305,,,7
10689,10534,Undirected,380306,,,1
10658,10534,Undirected,324784,,,2
10657,10534,Undirected,241968,,,3
10654,10534,Undirected,242336,,,3
10643,10534,Undirected,306511,,,4
10640,10534,Undirected,264384,,,4
10632,10534,Undirected,401536,,,1
10625,10534,Undirected,225333,,,21
10622,10534,Undirected,385244,,,1
10620,10534,Undirected,263761,,,1
10611,10534,Undirected,320528,,,1
10570,10534,Undirected,233280,,,23
10567,10534,Undirected,361678,,,2
10566,10534,Undirected,306350,,,6
10565,10534,Undirected,243505,,,19
10561,10534,Undirected,270452,,,4
10552,10534,Undirected,295402,,,1
10551,10534,Undirected,225325,,,35
10542,10534,Undirected,232995,,,18
10539,10534,Undirected,225422,,,56
10538,10534,Undirected,270650,,,7
10537,10534,Undirected,239508,,,46
19841,10535,Undirected,369104,,,1
18299,10535,Undirected,324888,,,1
18298,10535,Undirected,327960,,,1
17819,10535,Undirected,369339,,,1
17699,10535,Undirected,369555,,,1
17695,10535,Undirected,368767,,,1
17576,10535,Undirected,369145,,,1
17575,10535,Undirected,368887,,,2
17497,10535,Undirected,369510,,,1
17496,10535,Undirected,368625,,,1
17494,10535,Undirected,369539,,,2
17411,10535,Undirected,328017,,,1
17372,10535,Undirected,368670,,,1
17283,10535,Undirected,357668,,,1
16800,10535,Undirected,389178,,,1
16795,10535,Undirected,375554,,,1
16793,10535,Undirected,362816,,,2
16791,10535,Undirected,375518,,,1
16790,10535,Undirected,362924,,,1
16788,10535,Undirected,362867,,,2
16774,10535,Undirected,372634,,,1
16687,10535,Undirected,293090,,,1
16686,10535,Undirected,293103,,,1
16345,10535,Undirected,375465,,,1
16332,10535,Undirected,312973,,,9
16303,10535,Undirected,288098,,,2
16172,10535,Undirected,380316,,,1
16061,10535,Undirected,375625,,,1
16056,10535,Undirected,362759,,,1
16055,10535,Undirected,362800,,,2
16053,10535,Undirected,362844,,,1
15686,10535,Undirected,325386,,,2
15649,10535,Undirected,375617,,,1
15648,10535,Undirected,375657,,,1
15647,10535,Undirected,375480,,,1
15494,10535,Undirected,368283,,,2
15493,10535,Undirected,369530,,,2
15492,10535,Undirected,368516,,,2
15491,10535,Undirected,368995,,,1
15490,10535,Undirected,368418,,,2
15136,10535,Undirected,300232,,,1
15118,10535,Undirected,389429,,,1
15013,10535,Undirected,398057,,,2
15002,10535,Undirected,333485,,,1
14913,10535,Undirected,276779,,,3
14804,10535,Undirected,279410,,,1
14785,10535,Undirected,330718,,,6
14738,10535,Undirected,264145,,,9
14676,10535,Undirected,260869,,,1
14675,10535,Undirected,260921,,,2
14674,10535,Undirected,261154,,,1
14673,10535,Undirected,261337,,,1
14672,10535,Undirected,261552,,,1
14671,10535,Undirected,261721,,,1
14670,10535,Undirected,261818,,,1
14669,10535,Undirected,262533,,,1
14668,10535,Undirected,262367,,,2
14666,10535,Undirected,262290,,,1
14639,10535,Undirected,261366,,,2
14638,10535,Undirected,261046,,,2
14637,10535,Undirected,261587,,,1
14635,10535,Undirected,262196,,,1
14630,10535,Undirected,261238,,,1
14623,10535,Undirected,349200,,,1
14614,10535,Undirected,375422,,,1
14590,10535,Undirected,257620,,,4
14561,10535,Undirected,377205,,,1
14555,10535,Undirected,276773,,,1
14514,10535,Undirected,361267,,,1
14512,10535,Undirected,320887,,,2
14509,10535,Undirected,320877,,,2
14507,10535,Undirected,320950,,,2
14425,10535,Undirected,325288,,,2
14424,10535,Undirected,398023,,,1
14361,10535,Undirected,313047,,,3
14306,10535,Undirected,368821,,,1
14296,10535,Undirected,355045,,,1
14269,10535,Undirected,325519,,,3
14259,10535,Undirected,319449,,,1
14257,10535,Undirected,319457,,,1
14213,10535,Undirected,260835,,,1
14194,10535,Undirected,288091,,,5
14191,10535,Undirected,382728,,,1
14180,10535,Undirected,253754,,,1
14122,10535,Undirected,270241,,,6
14081,10535,Undirected,396363,,,1
14056,10535,Undirected,355348,,,2
14054,10535,Undirected,398631,,,1
14053,10535,Undirected,355018,,,2
14030,10535,Undirected,279460,,,2
14018,10535,Undirected,251821,,,3
14002,10535,Undirected,323943,,,2
13997,10535,Undirected,369444,,,1
13904,10535,Undirected,375651,,,1
13893,10535,Undirected,375374,,,1
13815,10535,Undirected,308362,,,1
13761,10535,Undirected,369682,,,1
13743,10535,Undirected,261657,,,1
13735,10535,Undirected,367945,,,2
13715,10535,Undirected,313038,,,4
13709,10535,Undirected,249414,,,3
13619,10535,Undirected,353898,,,1
13601,10535,Undirected,248504,,,1
13600,10535,Undirected,248600,,,1
13521,10535,Undirected,247561,,,12
13520,10535,Undirected,247682,,,3
13403,10535,Undirected,300187,,,4
13364,10535,Undirected,304549,,,3
13291,10535,Undirected,331579,,,1
13279,10535,Undirected,247922,,,4
13250,10535,Undirected,375636,,,1
13208,10535,Undirected,338769,,,4
13206,10535,Undirected,256545,,,1
13192,10535,Undirected,333556,,,1
13132,10535,Undirected,382758,,,1
13131,10535,Undirected,341879,,,1
13130,10535,Undirected,365232,,,1
13094,10535,Undirected,395072,,,1
13092,10535,Undirected,395090,,,1
12991,10535,Undirected,330565,,,3
12954,10535,Undirected,241356,,,4
12919,10535,Undirected,375406,,,1
12905,10535,Undirected,369275,,,1
12891,10535,Undirected,284191,,,1
12882,10535,Undirected,247689,,,5
12864,10535,Undirected,361344,,,1
12831,10535,Undirected,353485,,,2
12829,10535,Undirected,361476,,,1
12825,10535,Undirected,358478,,,3
12806,10535,Undirected,324052,,,4
12805,10535,Undirected,324050,,,3
12778,10535,Undirected,342074,,,1
12777,10535,Undirected,278490,,,6
12771,10535,Undirected,247628,,,3
12770,10535,Undirected,372312,,,2
12745,10535,Undirected,269934,,,1
12744,10535,Undirected,270303,,,2
12728,10535,Undirected,324499,,,1
12634,10535,Undirected,247875,,,5
12588,10535,Undirected,264156,,,1
12520,10535,Undirected,281874,,,2
12413,10535,Undirected,362947,,,1
12411,10535,Undirected,375538,,,1
12409,10535,Undirected,362936,,,1
12405,10535,Undirected,271233,,,2
12363,10535,Undirected,235348,,,4
12362,10535,Undirected,235513,,,5
12361,10535,Undirected,235552,,,1
12360,10535,Undirected,235607,,,1
12330,10535,Undirected,368187,,,2
12329,10535,Undirected,375675,,,1
12322,10535,Undirected,247884,,,2
12299,10535,Undirected,247873,,,2
12296,10535,Undirected,247881,,,1
12247,10535,Undirected,361969,,,1
12233,10535,Undirected,265308,,,1
12218,10535,Undirected,281954,,,6
12204,10535,Undirected,396368,,,1
12196,10535,Undirected,325685,,,1
12182,10535,Undirected,342087,,,1
12179,10535,Undirected,234276,,,6
12177,10535,Undirected,234254,,,3
12150,10535,Undirected,232893,,,3
12149,10535,Undirected,232929,,,5
12148,10535,Undirected,232954,,,2
12147,10535,Undirected,232986,,,2
12146,10535,Undirected,233010,,,4
12145,10535,Undirected,281917,,,9
12136,10535,Undirected,232717,,,2
12133,10535,Undirected,402229,,,1
12116,10535,Undirected,232636,,,5
12112,10535,Undirected,232614,,,8
12111,10535,Undirected,232585,,,5
12110,10535,Undirected,247644,,,2
12099,10535,Undirected,232495,,,1
12098,10535,Undirected,333405,,,1
12095,10535,Undirected,232463,,,9
12093,10535,Undirected,232427,,,1
12092,10535,Undirected,232389,,,7
12065,10535,Undirected,361366,,,1
12062,10535,Undirected,361410,,,2
12061,10535,Undirected,333367,,,1
12060,10535,Undirected,337428,,,2
12022,10535,Undirected,333387,,,2
12005,10535,Undirected,382716,,,2
12004,10535,Undirected,308407,,,4
12000,10535,Undirected,295140,,,1
11996,10535,Undirected,242063,,,2
11995,10535,Undirected,361494,,,1
11992,10535,Undirected,304568,,,2
11979,10535,Undirected,234207,,,10
11976,10535,Undirected,232921,,,2
11972,10535,Undirected,233407,,,9
11971,10535,Undirected,232852,,,6
11965,10535,Undirected,331626,,,1
11948,10535,Undirected,372967,,,2
11941,10535,Undirected,333572,,,1
11939,10535,Undirected,398171,,,1
11937,10535,Undirected,370564,,,1
11933,10535,Undirected,339091,,,2
11924,10535,Undirected,239111,,,1
11922,10535,Undirected,262433,,,3
11918,10535,Undirected,278483,,,2
11916,10535,Undirected,247567,,,11
11915,10535,Undirected,235491,,,8
11911,10535,Undirected,280202,,,6
11904,10535,Undirected,310359,,,1
11900,10535,Undirected,319472,,,1
11898,10535,Undirected,300162,,,3
11885,10535,Undirected,279518,,,2
11884,10535,Undirected,333568,,,3
11865,10535,Undirected,295144,,,1
11851,10535,Undirected,256539,,,3
11850,10535,Undirected,256489,,,2
11847,10535,Undirected,232605,,,1
11830,10535,Undirected,279400,,,2
11827,10535,Undirected,262581,,,1
11819,10535,Undirected,262401,,,2
11818,10535,Undirected,261416,,,1
11817,10535,Undirected,261972,,,8
11816,10535,Undirected,235629,,,6
11815,10535,Undirected,247882,,,2
11814,10535,Undirected,261948,,,3
11811,10535,Undirected,367972,,,3
11802,10535,Undirected,281959,,,4
11800,10535,Undirected,299628,,,1
11798,10535,Undirected,299632,,,1
11772,10535,Undirected,274578,,,3
11771,10535,Undirected,247785,,,10
11769,10535,Undirected,381116,,,1
11748,10535,Undirected,247861,,,5
11701,10535,Undirected,253767,,,3
11700,10535,Undirected,241288,,,5
11689,10535,Undirected,398188,,,1
11688,10535,Undirected,239892,,,3
11675,10535,Undirected,366743,,,1
11674,10535,Undirected,229914,,,22
11659,10535,Undirected,322595,,,1
11655,10535,Undirected,339021,,,5
11652,10535,Undirected,394669,,,1
11648,10535,Undirected,281885,,,1
11619,10535,Undirected,229559,,,1
11615,10535,Undirected,229664,,,1
11614,10535,Undirected,229586,,,1
11602,10535,Undirected,229384,,,1
11601,10535,Undirected,229386,,,1
11600,10535,Undirected,229390,,,1
11598,10535,Undirected,317519,,,11
11597,10535,Undirected,229340,,,2
11591,10535,Undirected,257617,,,1
11564,10535,Undirected,243490,,,29
11555,10535,Undirected,349387,,,1
11532,10535,Undirected,249363,,,5
11529,10535,Undirected,313973,,,2
11523,10535,Undirected,228721,,,6
11521,10535,Undirected,356737,,,2
11520,10535,Undirected,228854,,,8
11511,10535,Undirected,276215,,,3
11510,10535,Undirected,279466,,,10
11508,10535,Undirected,228585,,,33
11495,10535,Undirected,228611,,,6
11487,10535,Undirected,249365,,,6
11480,10535,Undirected,368467,,,1
11465,10535,Undirected,330654,,,2
11461,10535,Undirected,330705,,,1
11457,10535,Undirected,243753,,,1
11456,10535,Undirected,321187,,,1
11442,10535,Undirected,229911,,,5
11434,10535,Undirected,228204,,,1
11431,10535,Undirected,228316,,,5
11422,10535,Undirected,242009,,,24
11406,10535,Undirected,243476,,,5
11404,10535,Undirected,362876,,,3
11401,10535,Undirected,300214,,,1
11394,10535,Undirected,261982,,,2
11380,10535,Undirected,398092,,,1
11378,10535,Undirected,279366,,,2
11375,10535,Undirected,261695,,,27
11374,10535,Undirected,325736,,,1
11373,10535,Undirected,362974,,,2
11372,10535,Undirected,341633,,,1
11364,10535,Undirected,232375,,,50
11362,10535,Undirected,288096,,,2
11356,10535,Undirected,369412,,,1
11322,10535,Undirected,323988,,,2
11321,10535,Undirected,313978,,,2
11318,10535,Undirected,314211,,,1
11312,10535,Undirected,313986,,,2
11289,10535,Undirected,232915,,,18
11279,10535,Undirected,249424,,,4
11271,10535,Undirected,261626,,,1
11263,10535,Undirected,308492,,,11
11257,10535,Undirected,241489,,,1
11251,10535,Undirected,241508,,,2
11241,10535,Undirected,255487,,,4
11216,10535,Undirected,235276,,,9
11214,10535,Undirected,249435,,,1
11213,10535,Undirected,398016,,,1
11210,10535,Undirected,265301,,,7
11205,10535,Undirected,379709,,,1
11184,10535,Undirected,357716,,,1
11176,10535,Undirected,243494,,,7
11175,10535,Undirected,374360,,,1
11155,10535,Undirected,243759,,,7
11149,10535,Undirected,379714,,,1
11143,10535,Undirected,300807,,,3
11140,10535,Undirected,229907,,,33
11138,10535,Undirected,270343,,,2
11131,10535,Undirected,398036,,,1
11129,10535,Undirected,341882,,,2
11128,10535,Undirected,235298,,,2
11101,10535,Undirected,255535,,,1
11100,10535,Undirected,248608,,,6
11099,10535,Undirected,228668,,,4
11093,10535,Undirected,361698,,,1
11092,10535,Undirected,294206,,,7
11091,10535,Undirected,324633,,,1
11090,10535,Undirected,254657,,,2
11088,10535,Undirected,268164,,,2
11082,10535,Undirected,370061,,,1
11049,10535,Undirected,322098,,,1
11048,10535,Undirected,285927,,,2
11043,10535,Undirected,232404,,,2
11042,10535,Undirected,321732,,,2
11036,10535,Undirected,308455,,,6
11034,10535,Undirected,290345,,,3
11029,10535,Undirected,295151,,,1
11028,10535,Undirected,295147,,,2
11027,10535,Undirected,320338,,,1
11012,10535,Undirected,396400,,,1
11008,10535,Undirected,261077,,,1
10999,10535,Undirected,241322,,,6
10987,10535,Undirected,261900,,,1
10986,10535,Undirected,261789,,,1
10983,10535,Undirected,261954,,,5
10963,10535,Undirected,228300,,,6
10953,10535,Undirected,227800,,,16
10946,10535,Undirected,227950,,,3
10942,10535,Undirected,376422,,,1
10940,10535,Undirected,228310,,,11
10939,10535,Undirected,369032,,,1
10936,10535,Undirected,227895,,,2
10921,10535,Undirected,333292,,,1
10919,10535,Undirected,228192,,,2
10912,10535,Undirected,265313,,,1
10910,10535,Undirected,243764,,,5
10908,10535,Undirected,341910,,,2
10906,10535,Undirected,253784,,,1
10902,10535,Undirected,328067,,,1
10901,10535,Undirected,233005,,,5
10900,10535,Undirected,276214,,,5
10892,10535,Undirected,261766,,,1
10883,10535,Undirected,299635,,,2
10849,10535,Undirected,367324,,,1
10846,10535,Undirected,225524,,,3
10845,10535,Undirected,251819,,,4
10843,10535,Undirected,228879,,,46
10835,10535,Undirected,225358,,,4
10833,10535,Undirected,276349,,,7
10832,10535,Undirected,225352,,,1
10829,10535,Undirected,225327,,,195
10828,10535,Undirected,225335,,,3
10825,10535,Undirected,338451,,,2
10820,10535,Undirected,229381,,,2
10818,10535,Undirected,280207,,,7
10806,10535,Undirected,402227,,,1
10805,10535,Undirected,232721,,,5
10803,10535,Undirected,402237,,,1
10802,10535,Undirected,402226,,,1
10801,10535,Undirected,232708,,,4
10800,10535,Undirected,232726,,,4
10794,10535,Undirected,264200,,,2
10790,10535,Undirected,229367,,,2
10789,10535,Undirected,330693,,,1
10774,10535,Undirected,235736,,,13
10771,10535,Undirected,324950,,,2
10768,10535,Undirected,229378,,,2
10767,10535,Undirected,229394,,,1
10754,10535,Undirected,243743,,,1
10752,10535,Undirected,243739,,,2
10749,10535,Undirected,338420,,,3
10748,10535,Undirected,308441,,,5
10747,10535,Undirected,227880,,,40
10738,10535,Undirected,225525,,,21
10727,10535,Undirected,361544,,,1
10712,10535,Undirected,228167,,,3
10706,10535,Undirected,227792,,,6
10704,10535,Undirected,288105,,,17
10702,10535,Undirected,225508,,,18
10701,10535,Undirected,232872,,,4
10699,10535,Undirected,331643,,,1
10693,10535,Undirected,264181,,,1
10692,10535,Undirected,227843,,,3
10689,10535,Undirected,295134,,,4
10685,10535,Undirected,320346,,,2
10677,10535,Undirected,375582,,,1
10668,10535,Undirected,232599,,,2
10664,10535,Undirected,260002,,,2
10659,10535,Undirected,279773,,,2
10658,10535,Undirected,324806,,,3
10657,10535,Undirected,241981,,,3
10656,10535,Undirected,232938,,,15
10655,10535,Undirected,249437,,,5
10654,10535,Undirected,279675,,,3
10647,10535,Undirected,389391,,,1
10644,10535,Undirected,257667,,,6
10643,10535,Undirected,355494,,,4
10642,10535,Undirected,327935,,,1
10641,10535,Undirected,288053,,,4
10640,10535,Undirected,313990,,,5
10637,10535,Undirected,323953,,,1
10632,10535,Undirected,248548,,,4
10628,10535,Undirected,232883,,,13
10625,10535,Undirected,225331,,,121
10622,10535,Undirected,243754,,,7
10621,10535,Undirected,238298,,,10
10620,10535,Undirected,228888,,,3
10619,10535,Undirected,253761,,,1
10617,10535,Undirected,276769,,,2
10614,10535,Undirected,264167,,,5
10613,10535,Undirected,264113,,,4
10611,10535,Undirected,358455,,,1
10577,10535,Undirected,244077,,,13
10575,10535,Undirected,225418,,,60
10570,10535,Undirected,227911,,,45
10568,10535,Undirected,396432,,,1
10567,10535,Undirected,361673,,,2
10566,10535,Undirected,225346,,,13
10565,10535,Undirected,227903,,,45
10562,10535,Undirected,228695,,,2
10561,10535,Undirected,235409,,,16
10560,10535,Undirected,227772,,,8
10559,10535,Undirected,268176,,,4
10557,10535,Undirected,229388,,,48
10553,10535,Undirected,225440,,,88
10552,10535,Undirected,261680,,,4
10551,10535,Undirected,225322,,,191
10550,10535,Undirected,308379,,,1
10542,10535,Undirected,224288,,,65
10540,10535,Undirected,224305,,,2
10539,10535,Undirected,224307,,,136
10538,10535,Undirected,224308,,,7
10537,10535,Undirected,224309,,,22
10536,10535,Undirected,224311,,,8
10536,18337,Undirected,329431,,,1
10536,17513,Undirected,329432,,,1
10536,16680,Undirected,293496,,,1
10536,16678,Undirected,293494,,,1
10536,15649,Undirected,378966,,,3
10536,15648,Undirected,363666,,,4
10536,14964,Undirected,378964,,,1
10536,14691,Undirected,262088,,,1
10536,14676,Undirected,262090,,,1
10536,14675,Undirected,262094,,,1
10536,14673,Undirected,262091,,,1
10536,14672,Undirected,262092,,,1
10536,14671,Undirected,261613,,,2
10536,14670,Undirected,261610,,,1
10536,14669,Undirected,261607,,,2
10536,14668,Undirected,261606,,,2
10536,14667,Undirected,261604,,,1
10536,14666,Undirected,261603,,,2
10536,14640,Undirected,263112,,,2
10536,14636,Undirected,258114,,,1
10536,14635,Undirected,258108,,,3
10536,14633,Undirected,258106,,,1
10536,14632,Undirected,258104,,,1
10536,14631,Undirected,258101,,,1
10536,14629,Undirected,258098,,,1
10536,14628,Undirected,258093,,,1
10536,14627,Undirected,258092,,,1
10536,14625,Undirected,258091,,,1
10536,14624,Undirected,258090,,,1
10536,14622,Undirected,258089,,,1
10536,14621,Undirected,258088,,,1
10536,14620,Undirected,258087,,,1
10536,14619,Undirected,258085,,,1
10536,14614,Undirected,363691,,,2
10536,14296,Undirected,278123,,,2
10536,14213,Undirected,262087,,,1
10536,14122,Undirected,338498,,,6
10536,13893,Undirected,363690,,,3
10536,13607,Undirected,378915,,,1
10536,13574,Undirected,293493,,,2
10536,13521,Undirected,338495,,,6
10536,13519,Undirected,338494,,,5
10536,13490,Undirected,258118,,,3
10536,13488,Undirected,247053,,,1
10536,13484,Undirected,247050,,,2
10536,13483,Undirected,247049,,,1
10536,13482,Undirected,247048,,,1
10536,13481,Undirected,247047,,,2
10536,13480,Undirected,247046,,,2
10536,13279,Undirected,338497,,,5
10536,13155,Undirected,243626,,,1
10536,12964,Undirected,335393,,,1
10536,12943,Undirected,349621,,,1
10536,12882,Undirected,338501,,,6
10536,12531,Undirected,258099,,,1
10536,12465,Undirected,362511,,,1
10536,12393,Undirected,400771,,,2
10536,12330,Undirected,363689,,,2
10536,12300,Undirected,258109,,,2
10536,12297,Undirected,258107,,,2
10536,12121,Undirected,311288,,,2
10536,11996,Undirected,349620,,,3
10536,11979,Undirected,278125,,,3
10536,11971,Undirected,262093,,,3
10536,11918,Undirected,400392,,,1
10536,11917,Undirected,401270,,,1
10536,11872,Undirected,314303,,,2
10536,11819,Undirected,258094,,,5
10536,11814,Undirected,258096,,,5
10536,11771,Undirected,338442,,,6
10536,11752,Undirected,263613,,,1
10536,11751,Undirected,263612,,,1
10536,11748,Undirected,261614,,,4
10536,11700,Undirected,337687,,,7
10536,11699,Undirected,323129,,,4
10536,11633,Undirected,294173,,,1
10536,11590,Undirected,293495,,,2
10536,11567,Undirected,365473,,,3
10536,11557,Undirected,258105,,,4
10536,11533,Undirected,400776,,,1
10536,11530,Undirected,400772,,,1
10536,11508,Undirected,378967,,,1
10536,11469,Undirected,243611,,,1
10536,11431,Undirected,228313,,,2
10536,11406,Undirected,313069,,,1
10536,11401,Undirected,342482,,,1
10536,11377,Undirected,243625,,,1
10536,11376,Undirected,243612,,,2
10536,11374,Undirected,243622,,,1
10536,11344,Undirected,335391,,,1
10536,11343,Undirected,335385,,,1
10536,11321,Undirected,335388,,,1
10536,11315,Undirected,231057,,,1
10536,11312,Undirected,335386,,,1
10536,11289,Undirected,278126,,,9
10536,11269,Undirected,258111,,,4
10536,11263,Undirected,243624,,,13
10536,11210,Undirected,338443,,,5
10536,11165,Undirected,400773,,,1
10536,11155,Undirected,284646,,,1
10536,11149,Undirected,365469,,,3
10536,11138,Undirected,401271,,,1
10536,11129,Undirected,335390,,,1
10536,11092,Undirected,400394,,,1
10536,11082,Undirected,331945,,,3
10536,11036,Undirected,308677,,,7
10536,11012,Undirected,389800,,,5
10536,10999,Undirected,314305,,,10
10536,10994,Undirected,258115,,,11
10536,10970,Undirected,364590,,,3
10536,10966,Undirected,311289,,,1
10536,10963,Undirected,332089,,,9
10536,10953,Undirected,261605,,,5
10536,10947,Undirected,364589,,,1
10536,10910,Undirected,314306,,,6
10536,10907,Undirected,365474,,,2
10536,10906,Undirected,365475,,,2
10536,10892,Undirected,261612,,,1
10536,10845,Undirected,261608,,,3
10536,10844,Undirected,258117,,,5
10536,10827,Undirected,362509,,,1
10536,10825,Undirected,338496,,,5
10536,10804,Undirected,338499,,,3
10536,10771,Undirected,275234,,,2
10536,10769,Undirected,258116,,,5
10536,10738,Undirected,258100,,,6
10536,10711,Undirected,258097,,,4
10536,10704,Undirected,338513,,,5
10536,10698,Undirected,401272,,,1
10536,10687,Undirected,362510,,,1
10536,10679,Undirected,247045,,,7
10536,10665,Undirected,335387,,,3
10536,10659,Undirected,400389,,,1
10536,10645,Undirected,300968,,,1
10536,10638,Undirected,261611,,,11
10536,10632,Undirected,258086,,,1
10536,10621,Undirected,338490,,,7
10536,10620,Undirected,365472,,,2
10536,10619,Undirected,365468,,,2
10536,10577,Undirected,247052,,,13
10536,10575,Undirected,258112,,,3
10536,10572,Undirected,230992,,,3
10536,10571,Undirected,228276,,,20
10536,10570,Undirected,228270,,,31
10536,10568,Undirected,400775,,,5
10536,10567,Undirected,228272,,,8
10536,10566,Undirected,258084,,,5
10536,10565,Undirected,228274,,,28
10536,10563,Undirected,278122,,,2
10536,10562,Undirected,230993,,,11
10536,10561,Undirected,258095,,,16
10536,10560,Undirected,258102,,,7
10536,10559,Undirected,247051,,,6
10536,10558,Undirected,228273,,,9
10536,10557,Undirected,228312,,,14
10536,10556,Undirected,247044,,,17
10536,10554,Undirected,263113,,,1
10536,10553,Undirected,261609,,,11
10536,10550,Undirected,262089,,,11
10536,10542,Undirected,258103,,,4
10536,10541,Undirected,228271,,,11
10536,10540,Undirected,374127,,,5
10536,10539,Undirected,338500,,,12
10536,10538,Undirected,230271,,,36
16800,10536,Undirected,374126,,,4
16687,10536,Undirected,293457,,,1
16686,10536,Undirected,293479,,,1
16685,10536,Undirected,293454,,,1
16682,10536,Undirected,293492,,,1
16681,10536,Undirected,293439,,,1
16679,10536,Undirected,293463,,,1
16677,10536,Undirected,293473,,,1
16676,10536,Undirected,293447,,,1
16098,10536,Undirected,349093,,,1
15696,10536,Undirected,312476,,,1
15016,10536,Undirected,349015,,,1
14804,10536,Undirected,335682,,,1
14702,10536,Undirected,263250,,,1
14701,10536,Undirected,263439,,,1
14700,10536,Undirected,263549,,,1
14693,10536,Undirected,262921,,,1
14692,10536,Undirected,262881,,,3
14674,10536,Undirected,261191,,,1
14665,10536,Undirected,260279,,,1
14641,10536,Undirected,257896,,,4
14639,10536,Undirected,261379,,,2
14638,10536,Undirected,261062,,,2
14637,10536,Undirected,261601,,,2
14634,10536,Undirected,262985,,,1
14630,10536,Undirected,260558,,,2
14626,10536,Undirected,348795,,,2
14623,10536,Undirected,260685,,,1
14618,10536,Undirected,257845,,,1
14018,10536,Undirected,342471,,,4
13761,10536,Undirected,365477,,,4
13743,10536,Undirected,260366,,,3
13491,10536,Undirected,246822,,,3
13489,10536,Undirected,349048,,,3
13487,10536,Undirected,263571,,,2
13486,10536,Undirected,348896,,,1
13485,10536,Undirected,263111,,,2
13479,10536,Undirected,246655,,,1
13366,10536,Undirected,356580,,,2
13130,10536,Undirected,374123,,,3
12963,10536,Undirected,335326,,,1
12961,10536,Undirected,335375,,,1
12923,10536,Undirected,252650,,,1
12886,10536,Undirected,349116,,,1
12884,10536,Undirected,348945,,,1
12544,10536,Undirected,263101,,,1
12394,10536,Undirected,335654,,,1
12299,10536,Undirected,260666,,,3
12295,10536,Undirected,312471,,,1
12233,10536,Undirected,349155,,,1
11995,10536,Undirected,356454,,,1
11972,10536,Undirected,260072,,,4
11922,10536,Undirected,260826,,,3
11830,10536,Undirected,252654,,,3
11827,10536,Undirected,263060,,,5
11818,10536,Undirected,260791,,,4
11817,10536,Undirected,263506,,,3
11816,10536,Undirected,260133,,,6
11815,10536,Undirected,260479,,,6
11755,10536,Undirected,263605,,,1
11754,10536,Undirected,263608,,,1
11750,10536,Undirected,263588,,,1
11569,10536,Undirected,365476,,,2
11564,10536,Undirected,338548,,,9
11523,10536,Undirected,400317,,,1
11511,10536,Undirected,374115,,,3
11487,10536,Undirected,269194,,,1
11476,10536,Undirected,308545,,,4
11456,10536,Undirected,275244,,,6
11397,10536,Undirected,345563,,,1
11394,10536,Undirected,247003,,,25
11379,10536,Undirected,243607,,,2
11375,10536,Undirected,260179,,,3
11364,10536,Undirected,308460,,,7
11363,10536,Undirected,345553,,,3
11342,10536,Undirected,335273,,,1
11339,10536,Undirected,231052,,,5
11323,10536,Undirected,335622,,,1
11317,10536,Undirected,335673,,,1
11314,10536,Undirected,401062,,,4
11313,10536,Undirected,335665,,,1
11292,10536,Undirected,335679,,,1
11271,10536,Undirected,260759,,,2
11217,10536,Undirected,249442,,,1
11216,10536,Undirected,249449,,,1
11214,10536,Undirected,249445,,,1
11211,10536,Undirected,249450,,,2
11156,10536,Undirected,314341,,,4
11140,10536,Undirected,342480,,,5
11136,10536,Undirected,401030,,,2
11128,10536,Undirected,260781,,,2
11008,10536,Undirected,260800,,,10
10987,10536,Undirected,263029,,,8
10986,10536,Undirected,260822,,,7
10983,10536,Undirected,263498,,,4
10945,10536,Undirected,401208,,,4
10944,10536,Undirected,335299,,,1
10943,10536,Undirected,401017,,,4
10942,10536,Undirected,335647,,,1
10940,10536,Undirected,228311,,,8
10939,10536,Undirected,313853,,,3
10908,10536,Undirected,365464,,,3
10890,10536,Undirected,263607,,,1
10846,10536,Undirected,260581,,,10
