Position,Track Name,Artist,Streams,date,region,spotify_id 
8,Fabuloso,Sech,2154521,2020-07-03--2020-07-10,es,3cg2Y9mIiYNdcPTLKaQgK3
9,PAM,Justin Quiles,2144139,2020-07-03--2020-07-10,es,0eeKDrQxjqNl5bX5VCHDcn
10,Relación,Sech,2047678,2020-07-03--2020-07-10,es,3ZG8N7aWw2meb6UrI5ZmnZ
11,Sur y Norte,Ñengo Flow,2014648,2020-07-03--2020-07-10,es,2uy5wXDZQcdd89PvDBSfyy
12,Djadja (feat. Maluma) - Remix,Aya Nakamura,1957261,2020-07-03--2020-07-10,es,6AzKhCHOms83jvNVLsz0Bt
13,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,1721751,2020-07-03--2020-07-10,es,7lUdbnz7wsv3C9zzf4WHl9
14,Mil Tequilas,Chema Rivas,1682023,2020-07-03--2020-07-10,es,0qvfIq8RsH3sOZk9JIuUhn
15,Jangueo,Anuel AA,1542335,2020-07-03--2020-07-10,es,7KKh0ujp8agIiCrkiJhf81
16,CÓMO SE SIENTE - Remix,Jhay Cortez,1515104,2020-07-03--2020-07-10,es,2tFwfmceQa1Y6nRPhYbEtC
17,Flamenkito,Lérica,1514455,2020-07-03--2020-07-10,es,4fsj5oMLYrCUlTDs4P9qw5
18,Favorito,Camilo,1418310,2020-07-03--2020-07-10,es,0jT8Nl0shPS8115is0wD2Q
19,TKN (feat. Travis Scott),ROSALÍA,1370107,2020-07-03--2020-07-10,es,4w47S36wQGBhGg073q3nt7
20,Reggaetonera,Anuel AA,1355882,2020-07-03--2020-07-10,es,6yVkakCN460KOVol9ZazjH
21,4 besos,Lola Indigo,1340737,2020-07-03--2020-07-10,es,49QwoSLuV69Fd8bwTqdZvs
22,"Hola, Nena (feat. Omar Montes)",Nyno Vargas,1282880,2020-07-03--2020-07-10,es,2EAwcFW9NeuhnZ0q5aYhFL
23,Tusa,KAROL G,1274021,2020-07-03--2020-07-10,es,7k4t7uLgtOxPwTpFmtJNTY
24,Narcos,Anuel AA,1270362,2020-07-03--2020-07-10,es,7mcdgAXmb35dakBnfDIv3q
25,Se iluminaba,Fred De Palma,1257864,2020-07-03--2020-07-10,es,3VPOZWtj8mM89IiRNygxgS
26,Amarillo,J Balvin,1167271,2020-07-03--2020-07-10,es,6zEgnpM0qYmHLDnh8WPejL
27,La Popi,Kiko el Crazy,1131512,2020-07-03--2020-07-10,es,2WlmR4N8xSxDG3Adz8Wd2k
28,Fútbol & Rumba (feat. Enrique Iglesias),Anuel AA,1121845,2020-07-03--2020-07-10,es,2hDe0Ls5mVqs1XJqv7sbcM
29,Nunca Estoy,C. Tangana,1116341,2020-07-03--2020-07-10,es,6f4LYJwICqxoAILj82kwB0
30,Elegí (feat. Dímelo Flow),Rauw Alejandro,1100811,2020-07-03--2020-07-10,es,50ZC4PM7hywH27RcCfViau
31,Sola & Vacía,Casper Magico,1085823,2020-07-03--2020-07-10,es,46V4kseB66GjFGklCgynGX
32,El Efecto,Rauw Alejandro,1063593,2020-07-03--2020-07-10,es,4SJHHpKhcuXwDsCsPqshXj
33,Blinding Lights,The Weeknd,1049253,2020-07-03--2020-07-10,es,0VjIjW4GlUZAMYd2vXMi3b
34,Tak Tiki Tak,Harry Nach,1046165,2020-07-03--2020-07-10,es,6Hw21Z5CmEV78jrncFpMwz
35,Una Mala (Remix),El Completo Rd,1020959,2020-07-03--2020-07-10,es,2maGaB3fNqQnyrG3FDiaW3
36,BAD CON NICKY,Bad Bunny,1011459,2020-07-03--2020-07-10,es,5bmSver2b3ZXyuyLKtgnFI
37,Safaera,Bad Bunny,1001898,2020-07-03--2020-07-10,es,2DEZmgHKAvm41k4J3R2E9Y
38,PA' ROMPERLA,Bad Bunny,996621,2020-07-03--2020-07-10,es,5XqCz18k96K8tx6DAYM97i
39,El Mismo Aire - con Pablo Alborán,Camilo,977108,2020-07-03--2020-07-10,es,5EbtodsuLbxrFDH6j5avVS
40,Aún me amas,Beret,920625,2020-07-03--2020-07-10,es,6QpL9FS8ytyEIYrM2l7lSf
41,Yo Perreo Sola,Bad Bunny,917437,2020-07-03--2020-07-10,es,0SqqAgdovOE24BzxIClpjw
42,Rojo,J Balvin,903669,2020-07-03--2020-07-10,es,380HmhwTE2NJgawn1NwkXi
43,Colocao,Nicki Nicole,894349,2020-07-03--2020-07-10,es,7MCFjPDImfjQv7GynHgVrR
44,Prendio (Remix),Rvfv,883688,2020-07-03--2020-07-10,es,17VsiwLi1ovKYdVUqDieGC
45,Tattoo,Rauw Alejandro,847724,2020-07-03--2020-07-10,es,7na7Bk98usp84FaOJFPv3d
46,Si Tú La Quieres,David Bisbal,825133,2020-07-03--2020-07-10,es,35qwAQ3oZeKAMhR3hCV9IM
47,Singapur,El Alfa,814828,2020-07-03--2020-07-10,es,4QfZYDhGZc0T2RDvGiI69E
48,Roses - Imanbek Remix,SAINt JHN,804333,2020-07-03--2020-07-10,es,24Yi9hE78yPEbZ4kxyoXAI
49,Loco,Beéle,773926,2020-07-03--2020-07-10,es,2J9B63FawlTaPdg4eH5X03
50,Ponte Pa' Mi,Rauw Alejandro,760490,2020-07-03--2020-07-10,es,10u2iOS0r6plfb9GknD7g4
51,MAMACITA,Black Eyed Peas,745634,2020-07-03--2020-07-10,es,24IgCW19L8lXKyFZwzFtD3
52,PORFA,Feid,694094,2020-07-03--2020-07-10,es,4TOmcZvw0gHa7GiXRbcYAW
53,La Cama - Remix,Lunay,676429,2020-07-03--2020-07-10,es,2tGENA8xef0wABdHvyXwv9
54,China,Anuel AA,666436,2020-07-03--2020-07-10,es,0KkIkfsLEJbrcIhYsCL7L5
55,Atrévete,Yago Roche,654971,2020-07-03--2020-07-10,es,07Lxxln9lZ8m0hT6EySTCe
56,No Te Imaginas,Rels B,641871,2020-07-03--2020-07-10,es,1uam9jorwMmFEeCM9CMsc9
57,Dance Monkey,Tones And I,633352,2020-07-03--2020-07-10,es,1rgnBhdG2JDFTbYkYRZAku
58,Pegamos Tela,Lérica,632769,2020-07-03--2020-07-10,es,4punHldq7Jfx0Plu7SdjQ0
59,Locura,Cali Y El Dandee,620924,2020-07-03--2020-07-10,es,5379uuUPHodsdVhy8pIAAr
60,ROCKSTAR (feat. Roddy Ricch),DaBaby,606913,2020-07-03--2020-07-10,es,7ytR5pFWmSjzHJIeQkgog4
61,Alocao (With Bad Gyal),Omar Montes,605549,2020-07-03--2020-07-10,es,6RyuoOJXNzlVWpfC5xQyeI
62,Rueda - Remix,Chimbala,599816,2020-07-03--2020-07-10,es,3EWxpqOSP0KWgUmRiklqGy
63,Tinder,Arce,593381,2020-07-03--2020-07-10,es,39JlamO6oYz8nRIYCfq8Bl
64,Sueño (con Pablo Alborán),Beret,578115,2020-07-03--2020-07-10,es,71M1szVbVYZM5M6QlIm6aC
65,Azul,J Balvin,572410,2020-07-03--2020-07-10,es,2lCkncy6bIB0LTMT7kvrD1
66,Dime Bbsita,Robledo,563197,2020-07-03--2020-07-10,es,5mBWQ675Eb4j4fn6iuNnOe
67,La Bebe - Remix,Anuel AA,558239,2020-07-03--2020-07-10,es,3DyiAk1BzIF8rq9rimypG4
68,Diosa,Myke Towers,555568,2020-07-03--2020-07-10,es,3JHpk0DOTOzyh0777JFAky
69,Morado,J Balvin,554431,2020-07-03--2020-07-10,es,35KmOEIUqAGn02t7n4qaIr
70,La Difícil,Bad Bunny,553489,2020-07-03--2020-07-10,es,6NfrH0ANGmgBXyxgV2PeXt
71,El Efecto - Remix,Rauw Alejandro,532686,2020-07-03--2020-07-10,es,74j34STf8L6uADnTN69ohv
72,Eso Que Tú Me Das,Jarabe De Palo,521513,2020-07-03--2020-07-10,es,40tFJtuES1da2fg0OurUdI
73,RITMO (Bad Boys For Life),Black Eyed Peas,517226,2020-07-03--2020-07-10,es,4NCsrTzgVfsDo8nWyP8PPc
74,MÁS DE UNA CITA,Bad Bunny,514955,2020-07-03--2020-07-10,es,4EJHKSnHENfjOxXWryyNtL
75,Me Gusta,Shakira,513246,2020-07-03--2020-07-10,es,5Xhqh4lwJPtMUTsdBztN1a
76,Don't Start Now,Dua Lipa,512526,2020-07-03--2020-07-10,es,3PfIrDoz19wz7qK7tYeu62
77,Como Llora,Juanfran,503527,2020-07-03--2020-07-10,es,52zq2a71SGs3f1vJuv59ui
78,Enemigos,Aitana,498941,2020-07-03--2020-07-10,es,5XUtUnUsJ1PAkLZIiCfUD5
79,TBT,Sebastian Yatra,497898,2020-07-03--2020-07-10,es,4s45VgkknMFkdiGoUcjxQU
80,Dime Cuantas Veces (Remix) [feat. Justin Quiles],Micro TDH,483964,2020-07-03--2020-07-10,es,4MWb6mltydQn84NrTm7Gpl
81,ily (i love you baby) (feat. Emilee),Surf Mesa,483805,2020-07-03--2020-07-10,es,62aP9fBQKYKxi7PDXwcUAS
82,Muévelo,Nicky Jam,475119,2020-07-03--2020-07-10,es,4VgYtXCVJ7IbWAZ5ryfvEQ
83,+,Aitana,459060,2020-07-03--2020-07-10,es,5Cbo7oz78gqkzV3EAM63VA
84,Breaking Me,Topic,453410,2020-07-03--2020-07-10,es,3H7ihDc1dqLriiWXwsc2po
85,Before You Go,Lewis Capaldi,448283,2020-07-03--2020-07-10,es,2gMXnyrvIjhVBUZwvLZDMP
86,Si por mi fuera,Beret,445311,2020-07-03--2020-07-10,es,3W87IIdSOE63W0Qyhy7r2b
87,Indios y Vaqueros,Sinsinati,438480,2020-07-03--2020-07-10,es,3u5GmyJP2MU3tEJgyiAG2T
88,DOSIS,Dvicio,437733,2020-07-03--2020-07-10,es,0AJKRuWjsVn6B43gm5HfjV
89,Bailemos,Dani Fernández,428353,2020-07-03--2020-07-10,es,5EnaxC9amhXY55ezw87SL8
90,Una Foto en Blanco y Negro,David Otero,428350,2020-07-03--2020-07-10,es,4BNqM0h2wukiQkAUKZjurV
91,Suave - Remix,Jey Blessing,423717,2020-07-03--2020-07-10,es,6K7V47wFpfam2aeE893rbL
92,Bandido,Anuel AA,423225,2020-07-03--2020-07-10,es,5poUJOhLyalGkUedn3ggeX
93,Cuando Éramos Dos,Sinsinati,415509,2020-07-03--2020-07-10,es,1sPw28uimhBPPvxpwmfljV
94,La Presión,Lalo Ebratt,414800,2020-07-03--2020-07-10,es,0LXk0yWcGfACtMKX0igobq
95,Physical,Dua Lipa,412436,2020-07-03--2020-07-10,es,3AzjcOeAmA57TIOr9zF1ZW
96,Indeciso,Reik,412166,2020-07-03--2020-07-10,es,59s0s39NFWScuHDbHytI14
97,De Tranquilote,Danny Romero,410737,2020-07-03--2020-07-10,es,1IDFcb3cjkj2dhv3UaxX9b
98,El Hipo,Danny Romero,410705,2020-07-03--2020-07-10,es,3CCPAxHcGuTL43u4U9euVo
99,death bed (coffee for your head),Powfu,407743,2020-07-03--2020-07-10,es,7eJMfftS33KTjuF7lTsMCx
100,Contando Lunares (feat. Cruz Cafuné),Don Patricio,407106,2020-07-03--2020-07-10,es,6uW0PIRcyZLvkoonm763xD
101,Quédate conmigo,Pole.,407034,2020-07-03--2020-07-10,es,5tzOL69W6lCp4gAomIXMnJ
102,No Me Conoce - Remix,Jhay Cortez,405682,2020-07-03--2020-07-10,es,4R8BJggjosTswLxtkw8V7P
103,Bajo La Mesa,Morat,401699,2020-07-03--2020-07-10,es,7BEPdOI0neT6p7PnLViqmH
104,Rutina,Myke Towers,399049,2020-07-03--2020-07-10,es,3YntiCUU0Xqq0B68FM3YAt
105,Muchacha,Gente De Zona,398091,2020-07-03--2020-07-10,es,2vI4SxtYqAQD5h1nSrqfKM
106,Me Vale,Miki Núñez,391439,2020-07-03--2020-07-10,es,2ptZxf0K480OMZbODKZhVC
107,Ya mi mama me decía,Guitarricadelafuente,391415,2020-07-03--2020-07-10,es,2AviITab6bCBtts9zJIPYz
108,Confía,Sech,391399,2020-07-03--2020-07-10,es,5kbps8unnGH4raN5WduZuq
109,Rain On Me (with Ariana Grande),Lady Gaga,390102,2020-07-03--2020-07-10,es,7ju97lgwC2rKQ6wwsf9no9
110,Quiéreme Mientras Se Pueda,Manuel Turizo,385666,2020-07-03--2020-07-10,es,34LI7rwi9H8w2S5KTHnv1M
111,Loco - Remix,Farruko,380775,2020-07-03--2020-07-10,es,6nGM44ZP7vSo0istUW2MOq
112,Fuera De Mi Mente,Lérica,380741,2020-07-03--2020-07-10,es,7bsqRe39lKOYX45FZpzP9o
113,4K,El Alfa,380721,2020-07-03--2020-07-10,es,4xI3U4sDj1TPmO9Iz5TkYp
114,A Correr los Lakers (Remix),El Alfa,379175,2020-07-03--2020-07-10,es,29KkQi7wKF6IdOjwU8infb
115,Gris,J Balvin,378428,2020-07-03--2020-07-10,es,1syf62zw48zu4FrPwMtDHk
116,Medusa,Jhay Cortez,375481,2020-07-03--2020-07-10,es,3qM0vBxIe4VUbK0Z0smuVP
117,Ignorantes,Bad Bunny,369673,2020-07-03--2020-07-10,es,38RIEav39FGi86jppxO0du
118,Si Me Dices Que Sí,Reik,366462,2020-07-03--2020-07-10,es,56Ta1O7Jxxpjnc6cWdDKUo
119,YAYA,6ix9ine,365545,2020-07-03--2020-07-10,es,6EfBMJQwe2xLgldra6DaYp
120,Kikiki (feat. Yay),Kidd Keo,364922,2020-07-03--2020-07-10,es,22YVt0f3WR4XaK6l1TEgOr
121,Savage Love (Laxed - Siren Beat),Jawsh 685,364597,2020-07-03--2020-07-10,es,1xQ6trAsedVPCdbtDAmk0c
122,Watermelon Sugar,Harry Styles,362436,2020-07-03--2020-07-10,es,6UelLqGlWMcVH1E5c4H7lY
123,"Yo x Ti, Tu x Mi",ROSALÍA,360339,2020-07-03--2020-07-10,es,7BlBVFwvbWvcwNcUarQmjk
124,Say So,Doja Cat,355145,2020-07-03--2020-07-10,es,3Dv1eDb0MEgF93GpLXlucZ
125,Calma - Remix,Pedro Capó,351400,2020-07-03--2020-07-10,es,5iwz1NiezX7WWjnCgY5TH4
126,Blanco,J Balvin,349703,2020-07-03--2020-07-10,es,5pXy29xzxR3aTB0SYRI590
127,Que Mal Te Fue,Natti Natasha,349587,2020-07-03--2020-07-10,es,2btKz4s1XrMn5VHe7xZJpi
128,Callaita,Bad Bunny,346936,2020-07-03--2020-07-10,es,2TH65lNHgvLxCKXM3apjxI
129,Qué Bonito Es Querer,Manuel Carrasco,345615,2020-07-03--2020-07-10,es,6uzGmmQ4CuG9HvZktEy0LF
130,Fantasias,Rauw Alejandro,343967,2020-07-03--2020-07-10,es,6mAN61JH0dzyZpWslS11jy
131,ADMV,Maluma,341341,2020-07-03--2020-07-10,es,3eJMSq78dDaFb7VvhNFnq6
132,Toosie Slide,Drake,341086,2020-07-03--2020-07-10,es,466cKvZn1j45IpxDdYZqdA
133,Sigues Con El - Remix,Arcangel,340008,2020-07-03--2020-07-10,es,4Pu0a2TuHOYtI4CCE3HEXI
134,Some Say,Nea,337782,2020-07-03--2020-07-10,es,4poybupy26pTWPr9zY1i7h
135,Gracias a Diosito,Rvfv,333915,2020-07-03--2020-07-10,es,6DBrjC8T0cfJktCmosS44w
136,Fantasias - Remix,Rauw Alejandro,333418,2020-07-03--2020-07-10,es,0A37XY67wSdGqkGjtfW6aV
137,A Dónde Vamos,Morat,331842,2020-07-03--2020-07-10,es,671sG3ETDxC3L6qcGIrHRM
138,Señorita,Shawn Mendes,328670,2020-07-03--2020-07-10,es,6v3KW9xbzN5yKLt9YKDYA2
139,Dime A Ve,Jhay Cortez,328269,2020-07-03--2020-07-10,es,0HMTIZ3iQ6QNjBaD9IE7ZZ
140,Soldadito de Hierro,Nil Moliner,327152,2020-07-03--2020-07-10,es,1wWSi1N5mBif8926JR78Ju
141,Como Si Fueras a Morir Mañana,Leiva,327061,2020-07-03--2020-07-10,es,4aAfLSx9IthpC3Pw5pNk3E
142,La flaca,Jarabe De Palo,326996,2020-07-03--2020-07-10,es,2LsbizbOeNa4x6qsi2jAMb
143,Soldadito marinero,Fito y Fitipaldis,326097,2020-07-03--2020-07-10,es,0eVborSuxUeSg0meWYd9dZ
144,Presiento,Morat,325873,2020-07-03--2020-07-10,es,2V4hc5gplg7EXlrRUvD4rp
145,Tu Eres Un Bom Bom - Remix,Kafu Banton,324537,2020-07-03--2020-07-10,es,2635EEV2Oi6wg6GV2TPYVx
146,Follow,KAROL G,323104,2020-07-03--2020-07-10,es,2w1rq80FIrbxeJy9WYURxw
147,Keii,Anuel AA,320187,2020-07-03--2020-07-10,es,5eEQCfq7MXQr6aHLNRUZLs
148,La Rubia - Remix 2,La Nueva Escuela,319827,2020-07-03--2020-07-10,es,7KKTnv81z6DmfPIGsZWjOW
149,Algo Mágico,Rauw Alejandro,315939,2020-07-03--2020-07-10,es,0zlnHTHiBQ68ZCAmTw5ozm
150,Jangueo,Alex Rose,315222,2020-07-03--2020-07-10,es,5m3jpKkgkfoMcym1qjToFg
151,Break My Heart,Dua Lipa,314381,2020-07-03--2020-07-10,es,017PF4Q3l4DBUiWoXk4OWT
152,"Pirueta (with Arcangel, Chencho Corleone, feat. Wisin & Yandel, Myke Towers)",Dímelo Flow,314326,2020-07-03--2020-07-10,es,5tx7TTJEcrV5642l0Sn2sD
153,CANCIÓN CON YANDEL,Yandel,312798,2020-07-03--2020-07-10,es,3pm4XtcsRIFFtH2UErk62R
154,Tutu,Camilo,310030,2020-07-03--2020-07-10,es,1Ol5LmdNDNpFu1oNwfgkux
155,Bobo,Morad,307296,2020-07-03--2020-07-10,es,4zQIamp851N57SyWqAYcZR
156,Hola - Remix,Dalex,305183,2020-07-03--2020-07-10,es,5stPVcRqb4qixbafP9e8lt
157,Rueda,Chimbala,301739,2020-07-03--2020-07-10,es,4NDHYPVJ5zLnR8yYZsMDsu
158,Whine Up,Nicky Jam,301615,2020-07-03--2020-07-10,es,2pWOMNQJW3g2zmGjP0Vkb0
159,FEEL THE BEAT,Black Eyed Peas,300689,2020-07-03--2020-07-10,es,2nfFzgqp18tzFWrUCxFHpo
160,Someone You Loved,Lewis Capaldi,298548,2020-07-03--2020-07-10,es,7qEHsqek33rTcFNT9PFqLf
161,Princesas,Pereza,298299,2020-07-03--2020-07-10,es,3hlWUNjAlbZ6nOjAbrivBv
162,Con Altura,ROSALÍA,296011,2020-07-03--2020-07-10,es,2qG5sZ7Si6sdK74qLxedYM
163,La Bella y la Bestia,Reik,294206,2020-07-03--2020-07-10,es,0G0p7mc4wEaQTsUpzEmkEs
164,Mayor,Myke Towers,294005,2020-07-03--2020-07-10,es,1OW47kPsWJfvhcQ7V7XwhC
165,Adicto (with Anuel AA & Ozuna),Tainy,293881,2020-07-03--2020-07-10,es,3jbT1Y5MoPwEIpZndDDwVq
166,Me Equivocaré,Antonio José,293827,2020-07-03--2020-07-10,es,5zsvrbPy4w9nz067ViWprz
167,goosebumps,Travis Scott,292253,2020-07-03--2020-07-10,es,6gBFPUFcJLzWGx4lenP6h2
168,Bésame,Play-N-Skillz,292231,2020-07-03--2020-07-10,es,3SDvcxPcU7BlV1dAne4dWM
169,Con Calma,Daddy Yankee,292157,2020-07-03--2020-07-10,es,5w9c2J52mkdntKOmRLeM2m
170,Que Se Joda,Anuel AA,290769,2020-07-03--2020-07-10,es,5p3JJehpKHjr9pJT5eD2Lz
171,How You Like That,BLACKPINK,289596,2020-07-03--2020-07-10,es,3vAn0qZzdyuHamcrpkfiX3
172,Si Veo a Tu Mamá,Bad Bunny,287593,2020-07-03--2020-07-10,es,41wtwzCZkXwpnakmwJ239F
173,Infiel - Remix,Eix,286237,2020-07-03--2020-07-10,es,5Xe78U9cUwnWOuWbgYvAKZ
174,He Visto,Morad,285684,2020-07-03--2020-07-10,es,3lXlsmAYcTq4Oe0z7wEMXa
175,Bésame,David Bisbal,281096,2020-07-03--2020-07-10,es,7kcSKOl5rR4zGxFNYhkeRX
176,Mi Niña,Ozuna,279811,2020-07-03--2020-07-10,es,2UO9EmjBqFD6cxzlsv6z2v
177,Borracho De Amor,Cali Y El Dandee,279475,2020-07-03--2020-07-10,es,6CjbapUTRa0QabxJajf6pU
178,Malibú con Piña,Funzo & Baby Loud,278007,2020-07-03--2020-07-10,es,4T7SpjqFNSpfdAsN66DkiE
179,Easy - Remix,Jhay Cortez,277324,2020-07-03--2020-07-10,es,1NmQc6rwLv7g0UHL1AFOa9
180,Baila Conmigo (feat. Kelly Ruiz),Dayvi,277234,2020-07-03--2020-07-10,es,4Clmg1g8n2yBYG13Z1oSdG
181,Inolvidable,Ovy On The Drums,276725,2020-07-03--2020-07-10,es,0OTtnwUO8natNWSwdZvXVF
182,Otro Trago - Remix,Sech,274494,2020-07-03--2020-07-10,es,4bTZeO72FwMa6wKOiqoynL
183,La Santa,Bad Bunny,272302,2020-07-03--2020-07-10,es,69vlMrzHwATKzupwNcUPyK
184,Pa Que No Te Duermas,DELLAFUENTE,270239,2020-07-03--2020-07-10,es,0gSNix8gxw7JhUTeC0RnAS
185,Memories,Maroon 5,268972,2020-07-03--2020-07-10,es,2b8fOow8UzyDFAE27YhOZM
186,Volveré a Empezar,Stay Homas,268154,2020-07-03--2020-07-10,es,2KDNePHNaahkf8okcATp51
187,Gentleman,Cepeda,267592,2020-07-03--2020-07-10,es,3Q797tkAExVmmJjEDNNLns
188,Como Camarón,Estopa,267212,2020-07-03--2020-07-10,es,1VB4sadHjFcFklHcZuoROi
189,Así Soy Yo,Anuel AA,266899,2020-07-03--2020-07-10,es,6NfC2FKfsfzuLIF4lThw0A
190,Soltera - Remix,Lunay,266893,2020-07-03--2020-07-10,es,4t9a07PAghtQMRAIP9FQ7Z
191,Fuego,Estopa,265100,2020-07-03--2020-07-10,es,5Aax4WuBCyiVp4NDB3lg5j
192,Tabú,Pablo Alborán,263637,2020-07-03--2020-07-10,es,471HeGJPKw07MObixON0Um
193,LA CANCIÓN,J Balvin,262690,2020-07-03--2020-07-10,es,0fea68AdmYNygeTGI4RC18
194,Supalonely,BENEE,262053,2020-07-03--2020-07-10,es,4nK5YrxbMGZstTLbvj6Gxw
195,Caminando por la vida,Melendi,260878,2020-07-03--2020-07-10,es,3v1dCP3hk2djfWryqfp7sx
196,BYE ME FUI,Bad Bunny,260405,2020-07-03--2020-07-10,es,0FktnzDqjClqU6iqOZVEs2
197,The Bright Side,Stay Homas,259267,2020-07-03--2020-07-10,es,4FT39hcPLSrP02YDBqOGLe
198,"Zaramay: Bzrp Music Sessions, Vol. 31",Bizarrap,258388,2020-07-03--2020-07-10,es,2PKb7tFxkwMoS7Y6muOTAR
199,Negro,J Balvin,257759,2020-07-03--2020-07-10,es,2hsA9YWuF3C9Gosi4dpjJN
200,La Calle,Alex Sensation,256987,2020-07-03--2020-07-10,es,4yL2Z0APTcHIE9RJWVfTUt
1,Caramelo,Ozuna,3410019,2020-07-10--2020-07-17,es,3gD4J3RUHy4OUuZ3qAiaiG
2,La Jeepeta - Remix,Nio Garcia,2850528,2020-07-10--2020-07-17,es,1mohfLaTJtB2RplHLQVM70
3,La Curiosidad,Jay Wheeler,2652715,2020-07-10--2020-07-17,es,4HYDUMY0xSpeBr0AMY9cUz
4,El Manual,Anuel AA,2610843,2020-07-10--2020-07-17,es,7kOf0qHO4Rcwk6QJifZDRJ
5,Carita de Inocente (feat. Myke Towers) - Remix,Prince Royce,2441082,2020-07-10--2020-07-17,es,5kQre7o8ky5DXeEPcyaCR1
6,Hasta Que Dios Diga,Anuel AA,2214277,2020-07-10--2020-07-17,es,06s3QtMJVXw1AJX3UfvZG1
7,Djadja (feat. Maluma) - Remix,Aya Nakamura,2159082,2020-07-10--2020-07-17,es,6AzKhCHOms83jvNVLsz0Bt
8,Relación,Sech,2132904,2020-07-10--2020-07-17,es,3ZG8N7aWw2meb6UrI5ZmnZ
9,Fabuloso,Sech,2056328,2020-07-10--2020-07-17,es,3cg2Y9mIiYNdcPTLKaQgK3
10,Pa toda la vida (feat. Mozart La Para),Don Patricio,2042118,2020-07-10--2020-07-17,es,6DDb7XRNUzeHmSoTbw5nmm
11,PAM,Justin Quiles,1925101,2020-07-10--2020-07-17,es,0eeKDrQxjqNl5bX5VCHDcn
12,Sur y Norte,Ñengo Flow,1912098,2020-07-10--2020-07-17,es,2uy5wXDZQcdd89PvDBSfyy
13,Mil Tequilas,Chema Rivas,1674271,2020-07-10--2020-07-17,es,0qvfIq8RsH3sOZk9JIuUhn
14,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,1640129,2020-07-10--2020-07-17,es,7lUdbnz7wsv3C9zzf4WHl9
15,Flamenkito,Lérica,1597992,2020-07-10--2020-07-17,es,4fsj5oMLYrCUlTDs4P9qw5
16,Tattoo - Remix with Camilo,Rauw Alejandro,1489878,2020-07-10--2020-07-17,es,4ZRrLHqzhGRXYj2qcB4s5S
17,CÓMO SE SIENTE - Remix,Jhay Cortez,1477799,2020-07-10--2020-07-17,es,2tFwfmceQa1Y6nRPhYbEtC
18,Favorito,Camilo,1413529,2020-07-10--2020-07-17,es,0jT8Nl0shPS8115is0wD2Q
19,TKN (feat. Travis Scott),ROSALÍA,1412319,2020-07-10--2020-07-17,es,4w47S36wQGBhGg073q3nt7
20,Jangueo,Anuel AA,1408363,2020-07-10--2020-07-17,es,7KKh0ujp8agIiCrkiJhf81
21,4 besos,Lola Indigo,1364785,2020-07-10--2020-07-17,es,49QwoSLuV69Fd8bwTqdZvs
22,Reggaetonera,Anuel AA,1295879,2020-07-10--2020-07-17,es,6yVkakCN460KOVol9ZazjH
23,Se iluminaba,Fred De Palma,1284107,2020-07-10--2020-07-17,es,3VPOZWtj8mM89IiRNygxgS
24,Tusa,KAROL G,1247766,2020-07-10--2020-07-17,es,7k4t7uLgtOxPwTpFmtJNTY
25,"Hola, Nena (feat. Omar Montes)",Nyno Vargas,1210819,2020-07-10--2020-07-17,es,2EAwcFW9NeuhnZ0q5aYhFL
26,Narcos,Anuel AA,1158779,2020-07-10--2020-07-17,es,7mcdgAXmb35dakBnfDIv3q
27,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,1128354,2020-07-10--2020-07-17,es,1pqnQ41XbfKjaFu6M0eGJp
28,Amarillo,J Balvin,1117126,2020-07-10--2020-07-17,es,6zEgnpM0qYmHLDnh8WPejL
29,Nunca Estoy,C. Tangana,1066378,2020-07-10--2020-07-17,es,6f4LYJwICqxoAILj82kwB0
30,Fútbol & Rumba (feat. Enrique Iglesias),Anuel AA,1062849,2020-07-10--2020-07-17,es,2hDe0Ls5mVqs1XJqv7sbcM
31,Elegí (feat. Dímelo Flow),Rauw Alejandro,1054488,2020-07-10--2020-07-17,es,50ZC4PM7hywH27RcCfViau
32,Blinding Lights,The Weeknd,1031916,2020-07-10--2020-07-17,es,0VjIjW4GlUZAMYd2vXMi3b
33,Sola & Vacía,Casper Magico,1021835,2020-07-10--2020-07-17,es,46V4kseB66GjFGklCgynGX
34,El Efecto,Rauw Alejandro,1013981,2020-07-10--2020-07-17,es,4SJHHpKhcuXwDsCsPqshXj
35,Una Mala (Remix),El Completo Rd,1011571,2020-07-10--2020-07-17,es,2maGaB3fNqQnyrG3FDiaW3
36,MAMACITA,Black Eyed Peas,996271,2020-07-10--2020-07-17,es,24IgCW19L8lXKyFZwzFtD3
37,La Popi,Kiko el Crazy,992301,2020-07-10--2020-07-17,es,2WlmR4N8xSxDG3Adz8Wd2k
38,El Mismo Aire - con Pablo Alborán,Camilo,952362,2020-07-10--2020-07-17,es,5EbtodsuLbxrFDH6j5avVS
39,BAD CON NICKY,Bad Bunny,945711,2020-07-10--2020-07-17,es,5bmSver2b3ZXyuyLKtgnFI
40,PA' ROMPERLA,Bad Bunny,943541,2020-07-10--2020-07-17,es,5XqCz18k96K8tx6DAYM97i
41,Safaera,Bad Bunny,938959,2020-07-10--2020-07-17,es,2DEZmgHKAvm41k4J3R2E9Y
